                           567                       -0.6864                     -0.655198                          -nan
                           568                       -0.5208                      -0.65624                          -nan
                           569                       -0.6832                     -0.657606                          -nan
                           570                       -0.6856                     -0.658978                          -nan
                           571                       -0.7656                     -0.660509                          -nan
                           572                       -0.7648                     -0.662038                          -nan
                           573                       -0.5256                      -0.66309                          -nan
                           574                       -0.6888                     -0.664467                          -nan
                           575                       -0.5264                      -0.66552                          -nan
                           576                       -0.4416                     -0.666403                          -nan
                           577                       -0.2832                      -0.66697                          -nan
                           578                       -0.4408                     -0.667851                          -nan
                           579                       -0.5208                     -0.668893                          -nan
                           580                       -0.5176                     -0.669928                          -nan
                           581                       -0.3616                     -0.670651                          -nan
                           582                       -0.4392                      -0.67153                          -nan
                           583                       -0.5168                     -0.672563                          -nan
                           584                       -0.7536                      -0.67407                          -nan
                           585                       -0.7576                     -0.675586                          -nan
                           586                       -0.5976                     -0.676781                          -nan
                           587                       -0.5192                     -0.677819                          -nan
                           588                       -0.5208                     -0.678861                          -nan
                           589                       -0.6016                     -0.680064                          -nan
                           590                         -0.28                     -0.680624                          -nan
                           591                       -0.6816                     -0.681987                          -nan
                           592                       -0.6808                     -0.683349                          -nan
                           593                       -0.6016                     -0.684552                          -nan
                           594                       -0.6008                     -0.685754                          -nan
                           595                       -0.6032                      -0.68696                          -nan
                           596                       -0.6024                     -0.688165                          -nan
                           597                       -0.5272                     -0.689219                          -nan
                           598                       -0.5208                     -0.690261                          -nan
                           599                       -0.6768                     -0.691614                          -nan
                           600                       -0.6792                     -0.692973                          -nan
                           601                         -0.68                     -0.694333                          -nan
                           602                       -0.5208                     -0.695374                          -nan
                           603                       -0.6776                      -0.69673                          -nan
                           604                       -0.5168                     -0.697763                          -nan
                           605                       -0.7592                     -0.699282                          -nan
                           606                       -0.5984                     -0.700478                          -nan
                           607                          -0.6                     -0.701678                          -nan
                           608                       -0.5176                     -0.702714                          -nan
                           609                       -0.4368                     -0.703587                          -nan
                           610                       -0.5192                     -0.704626                          -nan
